Particles,Pixel Count,area,dia
1,1,0.01930515067867789,0.15678035993441128
2,286,5.521273094101876,2.651396469917839
3,518,10.000068051555147,3.5682603735269547
4,307,5.926681258354112,2.747013823623247
5,675,13.030976708107575,4.073273235530045
6,401,7.741365422149833,3.139524261050802
7,419,8.088858134366035,3.209213929987767
8,382,7.374567559254953,3.064243959244185
9,434,8.378435394546203,3.2661529767212345
10,976,18.84182706238962,4.897975021465057
11,608,11.737531612636156,3.8658361846808047
12,308,5.945986409032789,2.751484150133955
13,311,6.003901861068823,2.7648517631551
14,1574,30.386307168238996,6.22005208218319
15,628,12.123634626209714,3.9289045587810745
16,381,7.355262408576276,3.0602305404173906
17,691,13.339859118966421,4.121266328625707
18,553,10.675748325308872,3.686839423872898
19,327,6.312784271927669,2.835081404898364
20,551,10.637138023951517,3.6801664058709513
21,472,9.112031120335963,3.4061412705977414
22,523,10.096593804948535,3.585440349467348
23,289,5.579188546137909,2.6652661188849915
24,444,8.571486901332982,3.3035671750331668
25,291,5.617798847495266,2.6744725923064894
26,486,9.382303229837454,3.4562869517627566
27,533,10.289645311735315,3.6195556788368615
28,656,12.664178845212694,4.015536490597899
29,325,6.274173970570314,2.8263981336460997
30,321,6.196953367855603,2.8089510648698566
31,136,2.625500492300193,1.8283574736681674
32,298,5.752934902246011,2.7064486353571797
33,602,11.621700708564088,3.8467140417790944
34,452,8.725928106762405,3.3331961733516264
35,385,7.432483011290987,3.0762527993563804
36,568,10.96532558548904,3.736507213473687
37,712,13.745267283218656,4.183421788195454
38,442,8.532876599975626,3.296118310594189
39,836,16.139105967374714,4.533094741380631
40,289,5.579188546137909,2.6652661188849915
41,237,4.575320710846659,2.4136029621492767
42,843,16.27424202212546,4.552033447060871
43,603,11.641005859242767,3.8499076612928813
44,433,8.359130243867526,3.2623879576291688
45,236,4.556015560167982,2.4085055901190264
46,519,10.019373202233824,3.5717029796084505
47,569,10.984630736167718,3.7397949459297983
48,286,5.521273094101876,2.651396469917839
49,285,5.501967943423198,2.64675710246173
50,454,8.764538408119762,3.3405623617241833
51,565,10.907410133453007,3.726626612978205
52,203,3.9189455877716113,2.2337762860269157
53,341,6.58305638142916,2.895135179928007
54,202,3.8996404370929336,2.2282675814980206
55,451,8.706622956083727,3.3295069678234284
56,367,7.084990299074785,3.0034796191828943
57,348,6.718192436179905,2.9246996903759053
58,335,6.4672254773570925,2.8695517459160396
59,731,14.112065146113537,4.238872421046729
60,525,10.135204106305892,3.592289334409308
61,300,5.791545203603366,2.715515490353363
62,311,6.003901861068823,2.7648517631551
63,179,3.455621971483342,2.0975782573597286
64,559,10.79157922938094,3.7067864013172414
65,487,9.401608380516132,3.4598409752742465
66,858,16.563819282305627,4.5923533969064625
67,314,6.061817313104857,2.7781550561488384
68,394,7.606229367399088,3.112001288061822
69,950,18.339893144743993,4.832295230851005
70,306,5.907376107675434,2.742536210502251
71,320,6.177648217176924,2.8045723388018247
72,600,11.583090407206733,3.8403188352919515
73,252,4.864897971026828,2.488811057073882
74,355,6.85332849093065,2.9539683220564603
75,613,11.834057366029546,3.8816993460459117
76,600,11.583090407206733,3.8403188352919515
77,567,10.946020434810363,3.7332165856108235
78,205,3.957555889128967,2.244753139776962
79,486,9.382303229837454,3.4562869517627566
80,339,6.544446080071804,2.886632561919588
81,591,11.409344051098632,3.811407617317736
82,582,11.235597694990531,3.782275412234967
83,267,5.154475231206996,2.5618121899801065
84,743,14.34372695425767,4.27352318082452
85,397,7.664144819435122,3.123826541388291
86,608,11.737531612636156,3.8658361846808047
87,443,8.552181750654304,3.2998448446397375
88,510,9.845626846125723,3.540599023215339
89,531,10.251035010377958,3.612758385178539
90,429,8.281909641152813,3.2472842285576364
91,355,6.85332849093065,2.9539683220564603
92,352,6.795413038894616,2.9414602842686097
93,537,10.366865914450026,3.6331121145988363
94,265,5.11586492984964,2.5521993523642195
95,590,11.390038900419954,3.8081817110120277
96,275,5.308916436636419,2.5999081419965546
97,450,8.68731780540505,3.3258136699946976
98,262,5.057949477813607,2.537711821784509
99,520,10.038678352912502,3.5751422707082647
100,1347,26.004037964179116,5.75407416173856
101,789,15.231763885476854,4.403826076840233
102,621,11.988498571458969,3.906946437204197
