Particles,Pixel Count,area,dia
1,605,11.679616160600123,3.856286965852509
2,1126,21.7375996641913,5.260909759734543
3,372,7.181516052468174,3.0238700747804694
4,493,9.5174392845882,3.4810889189668273
5,548,10.579222571915484,3.670134129853789
6,716,13.822487885933368,4.195156514719457
7,145,2.799246848408294,1.8878855322473116
8,790,15.251069036155531,4.406615957434822
9,580,11.196987393633176,3.775771064494623
10,267,5.154475231206996,2.5618121899801065
11,683,13.185417913536998,4.097340051957453
12,371,7.162210901789496,3.0198029981923784
13,371,7.162210901789496,3.0198029981923784
14,572,11.042546188203753,3.7496408469859555
15,914,17.64490772031159,4.739851714210423
16,497,9.59465988730291,3.4951824540069847
17,822,15.868833857873224,4.49497795285766
18,620,11.969193420780291,3.9037994802399116
19,384,7.4131778606123095,3.072255068233561
20,272,5.251000984600386,2.5856879361277314
21,255,4.922813423062862,2.5035815787780327
22,193,3.7258940809848324,2.178062369034589
23,925,17.857264377777046,4.768288494478526
24,282,5.444052491387165,2.6327899490176048
25,1359,26.23569977232325,5.779647950690532
26,209,4.034776491843679,2.2665473706903154
27,366,7.065685148396107,2.999384893871719
28,125,2.413143834834736,1.7528577117511404
29,245,4.7297619162760824,2.4540007964515964
30,337,6.505835778714449,2.878104825229984
31,509,9.826321695447046,3.537126144475519
32,585,11.293513147026564,3.7920110149867283
33,920,17.760738624383656,4.755383765824843
34,575,11.100461640239786,3.7594609620488204
35,1258,24.285879553776784,5.560732166409721
36,659,12.722094297248729,4.024707883947205
37,500,9.652575339338943,3.5057154235022807
38,311,6.003901861068823,2.7648517631551
39,767,14.80705057054594,4.341995201207902
40,458,8.841759010834473,3.3552462230979274
41,146,2.8185519990869716,1.894384296844196
42,753,14.53677846104445,4.302185629381437
43,587,11.332123448383921,3.798487554317245
44,416,8.030942682330002,3.197704458614654
45,312,6.023207011747501,2.7692932949550553
46,544,10.502001969200771,3.6567149473363347
47,302,5.8301555049607225,2.724552172536139
48,630,12.16224492756707,3.9351558030823934
49,204,3.9382507384502894,2.23927143894557
50,363,7.007769696360073,2.987067039388699
51,454,8.764538408119762,3.3405623617241833
52,578,11.158377092275819,3.769255492660657
53,269,5.193085532564352,2.5713890913770703
54,350,6.756802737537261,2.933091959248336
55,356,6.872633641609328,2.958125914996558
56,501,9.671880490017623,3.5092193878187414
57,232,4.47879495745327,2.3880072974323054
58,496,9.575354736624233,3.4916644033379156
59,1083,20.907478185008152,5.1594794316713894
60,273,5.270306135279063,2.590436678303033
61,519,10.019373202233824,3.5717029796084505
62,206,3.976861039807645,2.250221486831839
63,364,7.027074847038751,2.9911786270738716
64,408,7.876501476900579,3.1668080387915416
65,197,3.803114683699544,2.200517213849785
66,511,9.864931996804401,3.5440684988378224
67,358,6.911243942966684,2.966423619697051
68,715,13.80318273525469,4.192225912535242
69,433,8.359130243867526,3.2623879576291688
70,347,6.698887285501227,2.9204945125138915
71,467,9.015505366942573,3.3880522352766906
72,731,14.112065146113537,4.238872421046729
73,389,7.509703614005699,3.0921920397337264
74,354,6.8340233402519726,2.94980486921625
75,438,8.455655997260916,3.2811698511947895
76,531,10.251035010377958,3.612758385178539
77,435,8.397740545224881,3.2699136607265555
78,506,9.768406243411011,3.5266869889669477
79,428,8.262604490474136,3.2434973068861948
80,174,3.3590962180899524,2.0680749839989985
81,835,16.11980081669604,4.530382749070057
82,407,7.8571963262219,3.1629247656707813
83,859,16.583124432984306,4.595028814201222
84,310,5.984596710390146,2.7604030848701613
85,186,3.590758026234087,2.1381990353043423
86,665,12.837925201320795,4.042988256064289
87,300,5.791545203603366,2.715515490353363
88,468,9.034810517621251,3.391677760375319
89,990,19.11209917189111,4.93297886155535
90,546,10.540612270558126,3.6634306829248593
91,662,12.780009749284762,4.0338584252413066
92,926,17.876569528455725,4.770865251486092
93,378,7.297346956540242,3.048158578013917
94,465,8.976895065585218,3.380789521168251
95,481,9.285777476444064,3.4384617326094626
96,588,11.351428599062599,3.8017216864947083
97,270,5.21239068324303,2.5761641912956867
