Particles,Pixel Count,area,dia
119,112,2.1621768760119235,1.6592073713825883
120,66,1.2741399447927406,1.2736896651998062
121,58,1.1196987393633175,1.1940036487161527
122,203,3.9189455877716113,2.2337762860269157
123,62,1.196919342078029,1.2344897886139603
124,66,1.2741399447927406,1.2736896651998062
125,69,1.3320553968287743,1.3023154790680656
126,126,2.432448985513414,1.7598551755490017
127,50,0.9652575339338945,1.1086045566648992
128,70,1.3513605475074522,1.3117186010274646
129,45,0.8687317805405049,1.0517146270506843
130,134,2.586890190942837,1.8148638761614921
131,73,1.4092759995434858,1.3395319824718406
132,167,3.2239601633392074,2.026048758202604
133,58,1.1196987393633175,1.1940036487161527
134,53,1.0231729859699281,1.1413782488034667
135,68,1.3127502461500964,1.2928439680638657
136,88,1.698853259723654,1.4707301421343049
137,68,1.3127502461500964,1.2928439680638657
138,122,2.3552283827987024,1.7316956758801338
139,38,0.7335957257897597,0.9664590461702012
140,41,0.7915111778257934,1.0038841226494748
141,55,1.0617832873272839,1.1627142681518945
142,63,1.216224492756707,1.244405528536941
143,52,1.0038678352912502,1.1305592534584399
144,56,1.0810884380059618,1.1732367836993345
145,339,6.544446080071804,2.886632561919588
146,99,1.911209917189111,1.5599448851979327
147,31,0.5984596710390145,0.8729161008344789
148,139,2.6834159443362267,1.8484131830577637
149,85,1.6409378076876204,1.4454434984456852
150,172,3.3204859167325966,2.0561551441756847
151,23,0.4440184656095914,0.751892192409764
152,62,1.196919342078029,1.2344897886139603
153,95,1.8339893144743993,1.5281059255858336
154,52,1.0038678352912502,1.1305592534584399
155,128,2.4710592868707697,1.7737672906638386
156,108,2.084956273297212,1.6293092942120178
157,67,1.2934450954714185,1.2833025537642937
158,83,1.6023275063302647,1.4283370556967898
159,50,0.9652575339338945,1.1086045566648992
160,80,1.544412054294231,1.4022861694009123
161,118,2.278007780083991,1.7030706352988707
162,69,1.3320553968287743,1.3023154790680656
163,66,1.2741399447927406,1.2736896651998062
164,69,1.3320553968287743,1.3023154790680656
165,103,1.9884305199038226,1.591146872510469
166,53,1.0231729859699281,1.1413782488034667
167,176,3.397706519447308,2.079926513597244
168,52,1.0038678352912502,1.1305592534584399
169,203,3.9189455877716113,2.2337762860269157
170,90,1.7374635610810099,1.4873490893212393
171,190,3.6679786289487986,2.1610681247061776
172,90,1.7374635610810099,1.4873490893212393
173,58,1.1196987393633175,1.1940036487161527
174,48,0.9266472325765387,1.0862061961413452
175,107,2.065651122618534,1.6217486534430974
176,97,1.8725996158317553,1.544107471108428
177,69,1.3320553968287743,1.3023154790680656
178,95,1.8339893144743993,1.5281059255858336
179,20,0.38610301357355775,0.7011430847004562
180,51,0.9845626846125723,1.119635719472785
181,83,1.6023275063302647,1.4283370556967898
182,154,2.9729932045163947,1.9455931008870244
183,121,2.3359232321200243,1.724583959278524
184,67,1.2934450954714185,1.2833025537642937
185,26,0.5019339176456251,0.7994261146536635
186,110,2.1235665746545678,1.6443262871851168
187,119,2.2973129307626685,1.7102718117534599
188,63,1.216224492756707,1.244405528536941
189,54,1.042478136648606,1.1520956505875855
190,23,0.4440184656095914,0.751892192409764
191,93,1.7953790131170435,1.5119350373902347
192,94,1.8146841637957214,1.5200419857850551
193,60,1.1583090407206733,1.2144154460767589
194,68,1.3127502461500964,1.2928439680638657
195,54,1.042478136648606,1.1520956505875855
196,184,3.5521477248767312,2.126672271896658
197,109,2.1042614239758897,1.6368350122925728
198,218,4.208522847951779,2.314834273751288
199,69,1.3320553968287743,1.3023154790680656
200,88,1.698853259723654,1.4707301421343049
201,73,1.4092759995434858,1.3395319824718406
202,86,1.6602429583662983,1.45392124561823
203,33,0.6370699723963703,0.9006345993900063
204,109,2.1042614239758897,1.6368350122925728
205,39,0.7529008764684376,0.9790930339785788
206,72,1.389970848864808,1.3303254679978789
207,42,0.8108163285044713,1.0160528593379723
208,72,1.389970848864808,1.3303254679978789
209,83,1.6023275063302647,1.4283370556967898
210,63,1.216224492756707,1.244405528536941
211,59,1.1390038900419954,1.2042527950595132
212,74,1.4285811502221637,1.3486756516398237
213,28,0.5405442190029809,0.8296036856912942
214,136,2.625500492300193,1.8283574736681674
215,61,1.1776141913993512,1.2244937553662643
216,106,2.0463459719398562,1.6141525992555155
217,38,0.7335957257897597,0.9664590461702012
218,26,0.5019339176456251,0.7994261146536635
219,75,1.4478863009008416,1.3577577451766816
220,57,1.1003935886846397,1.183665760206961
221,48,0.9266472325765387,1.0862061961413452
222,55,1.0617832873272839,1.1627142681518945
223,197,3.803114683699544,2.200517213849785
224,133,2.5675850402641593,1.8080793145586154
225,91,1.7567687117596877,1.4955893135369358
226,105,2.027040821261178,1.606520629317337
227,81,1.563717204972909,1.4110232394097015
228,84,1.6216326570089425,1.436915733763723
229,62,1.196919342078029,1.2344897886139603
230,72,1.389970848864808,1.3303254679978789
231,59,1.1390038900419954,1.2042527950595132
232,56,1.0810884380059618,1.1732367836993345
233,72,1.389970848864808,1.3303254679978789
234,71,1.37066569818613,1.3210547942998474
235,67,1.2934450954714185,1.2833025537642937
236,90,1.7374635610810099,1.4873490893212393
237,115,2.220092328047957,1.6812820539795839
238,67,1.2934450954714185,1.2833025537642937
239,99,1.911209917189111,1.5599448851979327
240,61,1.1776141913993512,1.2244937553662643
241,61,1.1776141913993512,1.2244937553662643
242,54,1.042478136648606,1.1520956505875855
243,98,1.8919047665104332,1.552046379330859
244,43,0.8301214791831492,1.0280775720878423
245,65,1.2548347941140627,1.264003671662243
246,294,5.6757142995312995,2.6882231847043663
247,58,1.1196987393633175,1.1940036487161527
248,25,0.48262876696694723,0.7839017996720564
249,99,1.911209917189111,1.5599448851979327
250,63,1.216224492756707,1.244405528536941
251,78,1.5058017529368752,1.3846466474775276
252,92,1.7760738624383656,1.503784384819528
253,166,3.2046550126605293,2.0199736358064553
254,56,1.0810884380059618,1.1732367836993345
255,95,1.8339893144743993,1.5281059255858336
256,60,1.1583090407206733,1.2144154460767589
257,110,2.1235665746545678,1.6443262871851168
258,97,1.8725996158317553,1.544107471108428
259,78,1.5058017529368752,1.3846466474775276
260,180,3.4749271221620197,2.1034292541013686
261,63,1.216224492756707,1.244405528536941
262,111,2.1428717253332454,1.6517835875165834
263,98,1.8919047665104332,1.552046379330859
264,69,1.3320553968287743,1.3023154790680656
265,63,1.216224492756707,1.244405528536941
266,70,1.3513605475074522,1.3117186010274646
267,246,4.74906706695476,2.4590038613727785
268,123,2.37453353347738,1.7387783053405965
269,188,3.629368327591443,2.1496639916737563
270,98,1.8919047665104332,1.552046379330859
271,105,2.027040821261178,1.606520629317337
272,82,1.5830223556515868,1.4197065413019028
273,55,1.0617832873272839,1.1627142681518945
274,41,0.7915111778257934,1.0038841226494748
275,40,0.7722060271471155,0.9915660595474929
276,57,1.1003935886846397,1.183665760206961
277,108,2.084956273297212,1.6293092942120178
278,29,0.5598493696816588,0.844288076768672
279,57,1.1003935886846397,1.183665760206961
280,69,1.3320553968287743,1.3023154790680656
281,195,3.764504382342188,2.1893185802726136
282,55,1.0617832873272839,1.1627142681518945
283,64,1.2355296434353849,1.2542428794752902
284,102,1.9691253692251447,1.5834040193957708
285,64,1.2355296434353849,1.2542428794752902
286,49,0.9459523832552166,1.097462519540879
287,20,0.38610301357355775,0.7011430847004562
288,90,1.7374635610810099,1.4873490893212393
289,79,1.5251069036155531,1.3934943199137628
290,46,0.8880369312191828,1.063336135948329
291,46,0.8880369312191828,1.063336135948329
292,79,1.5251069036155531,1.3934943199137628
293,48,0.9266472325765387,1.0862061961413452
294,55,1.0617832873272839,1.1627142681518945
295,49,0.9459523832552166,1.097462519540879
296,44,0.849426629861827,1.039963256798622
297,47,0.9073420818978607,1.0748319958368782
298,64,1.2355296434353849,1.2542428794752902
299,59,1.1390038900419954,1.2042527950595132
300,64,1.2355296434353849,1.2542428794752902
301,46,0.8880369312191828,1.063336135948329
302,76,1.4671914515795195,1.3667794905720636
303,93,1.7953790131170435,1.5119350373902347
304,63,1.216224492756707,1.244405528536941
305,58,1.1196987393633175,1.1940036487161527
306,85,1.6409378076876204,1.4454434984456852
307,55,1.0617832873272839,1.1627142681518945
308,39,0.7529008764684376,0.9790930339785788
309,20,0.38610301357355775,0.7011430847004562
310,143,2.760636547050938,1.8748204234929777
311,98,1.8919047665104332,1.552046379330859
312,97,1.8725996158317553,1.544107471108428
313,74,1.4285811502221637,1.3486756516398237
314,49,0.9459523832552166,1.097462519540879
315,41,0.7915111778257934,1.0038841226494748
316,41,0.7915111778257934,1.0038841226494748
317,81,1.563717204972909,1.4110232394097015
318,64,1.2355296434353849,1.2542428794752902
319,75,1.4478863009008416,1.3577577451766816
320,39,0.7529008764684376,0.9790930339785788
321,63,1.216224492756707,1.244405528536941
322,29,0.5598493696816588,0.844288076768672
323,86,1.6602429583662983,1.45392124561823
324,95,1.8339893144743993,1.5281059255858336
325,44,0.849426629861827,1.039963256798622
326,76,1.4671914515795195,1.3667794905720636
327,50,0.9652575339338945,1.1086045566648992
328,73,1.4092759995434858,1.3395319824718406
329,106,2.0463459719398562,1.6141525992555155
330,45,0.8687317805405049,1.0517146270506843
331,68,1.3127502461500964,1.2928439680638657
332,52,1.0038678352912502,1.1305592534584399
333,89,1.718158410402332,1.479062957498279
334,167,3.2239601633392074,2.026048758202604
335,132,2.5482798895854812,1.8012691987800127
336,97,1.8725996158317553,1.544107471108428
337,51,0.9845626846125723,1.119635719472785
338,101,1.9498202185464668,1.5756231171753983
339,64,1.2355296434353849,1.2542428794752902
340,166,3.2046550126605293,2.0199736358064553
341,75,1.4478863009008416,1.3577577451766816
342,35,0.6756802737537261,0.9275251177950516
343,184,3.5521477248767312,2.126672271896658
344,67,1.2934450954714185,1.2833025537642937
345,64,1.2355296434353849,1.2542428794752902
346,77,1.4864966022581974,1.3757420750669775
347,53,1.0231729859699281,1.1413782488034667
348,89,1.718158410402332,1.479062957498279
349,42,0.8108163285044713,1.0160528593379723
350,60,1.1583090407206733,1.2144154460767589
351,57,1.1003935886846397,1.183665760206961
352,53,1.0231729859699281,1.1413782488034667
353,98,1.8919047665104332,1.552046379330859
354,104,2.0077356705825005,1.598852229307327
355,42,0.8108163285044713,1.0160528593379723
356,70,1.3513605475074522,1.3117186010274646
357,77,1.4864966022581974,1.3757420750669775
358,93,1.7953790131170435,1.5119350373902347
359,359,6.930549093645362,2.970563780287795
360,66,1.2741399447927406,1.2736896651998062
361,65,1.2548347941140627,1.264003671662243
362,105,2.027040821261178,1.606520629317337
363,102,1.9691253692251447,1.5834040193957708
364,110,2.1235665746545678,1.6443262871851168
365,62,1.196919342078029,1.2344897886139603
366,42,0.8108163285044713,1.0160528593379723
367,25,0.48262876696694723,0.7839017996720564
368,52,1.0038678352912502,1.1305592534584399
369,60,1.1583090407206733,1.2144154460767589
370,63,1.216224492756707,1.244405528536941
371,79,1.5251069036155531,1.3934943199137628
372,142,2.74133139637226,1.8682536067368436
373,11,0.21235665746545676,0.519981628399311
374,3,0.05791545203603367,0.2715515490353363
375,191,3.6872837796274767,2.166747682791478
376,35,0.6756802737537261,0.9275251177950516
377,52,1.0038678352912502,1.1305592534584399
378,9,0.173746356108101,0.4703410798032338
379,52,1.0038678352912502,1.1305592534584399
380,70,1.3513605475074522,1.3117186010274646
381,17,0.3281875615375241,0.6464219840319329
382,36,0.694985424432404,0.9406821596064676
383,130,2.5096695882281255,1.7875711353541324
384,98,1.8919047665104332,1.552046379330859
385,83,1.6023275063302647,1.4283370556967898
386,64,1.2355296434353849,1.2542428794752902
387,94,1.8146841637957214,1.5200419857850551
388,86,1.6602429583662983,1.45392124561823
389,137,2.644805642978871,1.8350670649268945
390,56,1.0810884380059618,1.1732367836993345
391,60,1.1583090407206733,1.2144154460767589
392,72,1.389970848864808,1.3303254679978789
393,21,0.40540816425223564,0.7184578668818615
394,76,1.4671914515795195,1.3667794905720636
395,53,1.0231729859699281,1.1413782488034667
396,39,0.7529008764684376,0.9790930339785788
397,40,0.7722060271471155,0.9915660595474929
398,65,1.2548347941140627,1.264003671662243
399,81,1.563717204972909,1.4110232394097015
400,63,1.216224492756707,1.244405528536941
401,96,1.8532944651530774,1.5361275341167806
402,10,0.19305150678677888,0.49578302977374644
403,114,2.2007871773692793,1.6739561714013438
404,72,1.389970848864808,1.3303254679978789
405,34,0.6563751230750482,0.9141787368340837
406,44,0.849426629861827,1.039963256798622
407,14,0.27027210950149044,0.5866183918496672
408,64,1.2355296434353849,1.2542428794752902
409,82,1.5830223556515868,1.4197065413019028
410,52,1.0038678352912502,1.1305592534584399
411,96,1.8532944651530774,1.5361275341167806
412,64,1.2355296434353849,1.2542428794752902
413,25,0.48262876696694723,0.7839017996720564
414,14,0.27027210950149044,0.5866183918496672
415,76,1.4671914515795195,1.3667794905720636
416,116,2.239397478726635,1.688576153537344
417,15,0.2895772601801683,0.6072077230383794
418,232,4.47879495745327,2.3880072974323054
419,89,1.718158410402332,1.479062957498279
420,110,2.1235665746545678,1.6443262871851168
421,29,0.5598493696816588,0.844288076768672
422,71,1.37066569818613,1.3210547942998474
423,86,1.6602429583662983,1.45392124561823
424,56,1.0810884380059618,1.1732367836993345
425,59,1.1390038900419954,1.2042527950595132
426,109,2.1042614239758897,1.6368350122925728
427,60,1.1583090407206733,1.2144154460767589
428,108,2.084956273297212,1.6293092942120178
429,113,2.181482026690601,1.6665980866758132
430,78,1.5058017529368752,1.3846466474775276
431,171,3.301180766053919,2.0501692358580956
432,56,1.0810884380059618,1.1732367836993345
433,42,0.8108163285044713,1.0160528593379723
434,75,1.4478863009008416,1.3577577451766816
435,46,0.8880369312191828,1.063336135948329
436,115,2.220092328047957,1.6812820539795839
437,48,0.9266472325765387,1.0862061961413452
438,1,0.01930515067867789,0.15678035993441128
439,75,1.4478863009008416,1.3577577451766816
440,90,1.7374635610810099,1.4873490893212393
441,72,1.389970848864808,1.3303254679978789
442,43,0.8301214791831492,1.0280775720878423
443,83,1.6023275063302647,1.4283370556967898
444,83,1.6023275063302647,1.4283370556967898
445,19,0.36679786289487987,0.6833897452860318
446,103,1.9884305199038226,1.591146872510469
447,130,2.5096695882281255,1.7875711353541324
448,73,1.4092759995434858,1.3395319824718406
449,62,1.196919342078029,1.2344897886139603
450,77,1.4864966022581974,1.3757420750669775
451,55,1.0617832873272839,1.1627142681518945
452,55,1.0617832873272839,1.1627142681518945
453,69,1.3320553968287743,1.3023154790680656
454,65,1.2548347941140627,1.264003671662243
455,248,4.787677368312116,2.4689795772279206
456,73,1.4092759995434858,1.3395319824718406
457,57,1.1003935886846397,1.183665760206961
458,79,1.5251069036155531,1.3934943199137628
459,32,0.6177648217176924,0.8868836453319193
460,49,0.9459523832552166,1.097462519540879
461,70,1.3513605475074522,1.3117186010274646
462,87,1.6795481090449762,1.4623498451879526
463,144,2.779941697729616,1.8813643192129352
464,74,1.4285811502221637,1.3486756516398237
465,83,1.6023275063302647,1.4283370556967898
466,64,1.2355296434353849,1.2542428794752902
467,35,0.6756802737537261,0.9275251177950516
468,60,1.1583090407206733,1.2144154460767589
469,53,1.0231729859699281,1.1413782488034667
470,56,1.0810884380059618,1.1732367836993345
471,94,1.8146841637957214,1.5200419857850551
472,53,1.0231729859699281,1.1413782488034667
473,188,3.629368327591443,2.1496639916737563
474,75,1.4478863009008416,1.3577577451766816
475,55,1.0617832873272839,1.1627142681518945
476,45,0.8687317805405049,1.0517146270506843
477,88,1.698853259723654,1.4707301421343049
478,77,1.4864966022581974,1.3757420750669775
479,60,1.1583090407206733,1.2144154460767589
480,58,1.1196987393633175,1.1940036487161527
481,43,0.8301214791831492,1.0280775720878423
482,73,1.4092759995434858,1.3395319824718406
483,64,1.2355296434353849,1.2542428794752902
484,78,1.5058017529368752,1.3846466474775276
485,110,2.1235665746545678,1.6443262871851168
486,48,0.9266472325765387,1.0862061961413452
487,98,1.8919047665104332,1.552046379330859
488,115,2.220092328047957,1.6812820539795839
489,243,4.691151614918727,2.4439639413180267
490,78,1.5058017529368752,1.3846466474775276
491,70,1.3513605475074522,1.3117186010274646
492,51,0.9845626846125723,1.119635719472785
493,94,1.8146841637957214,1.5200419857850551
494,57,1.1003935886846397,1.183665760206961
495,113,2.181482026690601,1.6665980866758132
496,43,0.8301214791831492,1.0280775720878423
497,93,1.7953790131170435,1.5119350373902347
498,95,1.8339893144743993,1.5281059255858336
499,76,1.4671914515795195,1.3667794905720636
500,77,1.4864966022581974,1.3757420750669775
501,38,0.7335957257897597,0.9664590461702012
502,79,1.5251069036155531,1.3934943199137628
503,122,2.3552283827987024,1.7316956758801338
504,57,1.1003935886846397,1.183665760206961
505,54,1.042478136648606,1.1520956505875855
506,59,1.1390038900419954,1.2042527950595132
507,79,1.5251069036155531,1.3934943199137628
508,35,0.6756802737537261,0.9275251177950516
509,114,2.2007871773692793,1.6739561714013438
510,46,0.8880369312191828,1.063336135948329
511,36,0.694985424432404,0.9406821596064676
512,61,1.1776141913993512,1.2244937553662643
513,117,2.2587026294053127,1.6958388801876596
514,76,1.4671914515795195,1.3667794905720636
515,83,1.6023275063302647,1.4283370556967898
516,43,0.8301214791831492,1.0280775720878423
517,83,1.6023275063302647,1.4283370556967898
518,62,1.196919342078029,1.2344897886139603
519,94,1.8146841637957214,1.5200419857850551
520,79,1.5251069036155531,1.3934943199137628
521,43,0.8301214791831492,1.0280775720878423
522,82,1.5830223556515868,1.4197065413019028
523,69,1.3320553968287743,1.3023154790680656
524,95,1.8339893144743993,1.5281059255858336
525,76,1.4671914515795195,1.3667794905720636
526,41,0.7915111778257934,1.0038841226494748
527,43,0.8301214791831492,1.0280775720878423
528,54,1.042478136648606,1.1520956505875855
529,30,0.5791545203603367,0.8587213970985622
